RF03211	6	mir-666 microRNA precursor family
RF03202	6	mir-555 microRNA precursor family
RF03173	6	mir-4504 microRNA precursor family
RF03123	6	Gammacoronavirus 3'UTR
RF03076	6	Streptomyces-metH RNA
RF03069	6	malK-I RNA
RF03066	6	COG3610-DE RNA
RF03040	6	PGK RNA
RF02944	6	c4-2 RNA
RF02864	6	Enterococcus sRNA 30
RF02863	6	Enterococcus sRNA 2410
RF02828	6	Streptomyces RNA 3920
RF02827	6	Streptomyces RNA 6106
RF02820	6	Vibrio RNA AS9
RF02798	6	Chromosome-encoded Shigella sRNA A
RF02786	6	Small nucleolar RNA TBR2
RF02779	6	PepN 5' UTR thermometer
RF02773	6	TrxA 5' UTR thermometer
RF02758	6	RhlA 5' UTR ROSE like thermometer
RF02718	6	Small Cajal body specific RNA ncR14
RF02704	6	LcrF intergenic thermometer
RF02690	6	Burkholderia sRNA 1
RF02643	6	S. pyogenes small RNA Spy491738
RF02612	6	Brucella sRNA 1350
RF02562	6	Coxiella burnetii sRNA 14
RF02560	6	Coxiella burnetii sRNA 9
RF02558	6	Coxiella burnetii sRNA 2
RF02533	6	Hepatitis A virus (HAV) cis-acting replication element (CRE)
RF02490	6	Small nucleolar RNA GlsR27
RF02483	6	Small nucleolar RNA GlsR20
RF02429	6	Streptococcus sRNA SpF14
RF02410	6	Small nucleolar RNA snoR136
RF02309	6	Tetrahymena snoRNA TtnuHACA1
RF02215	6	ZNFX1 antisense RNA 1 conserved region 1
RF02124	6	JPX transcript, XIST activator conserved region 1
RF02078	6	Salmonella enterica sRNA STnc210
RF02065	6	Enterobacterial sRNA STnc340
RF01912	6	microRNA mir-2807
RF01853	6	Mitochondrial DNA control region secondary structure A
RF01817	6	RNA Staph. aureus A
RF01780	6	AS1890 sRNA
RF01757	6	sbcD RNA
RF01735	6	epsC RNA
RF01710	6	Lacto-usp RNA
RF01699	6	Clostridiales-1 RNA
RF01635	6	Caenorhabditis snoRNA ceN45
RF01602	6	small nucleolar RNA snoR27
RF01575	6	Dictyostelium snoRNA Dd7
RF01517	6	iscR stability element
RF01503	6	A. fumigatus sRNA Afu_203
RF01463	6	Listeria sRNA rli27
RF01397	6	isrO Hfq binding RNA
RF01292	6	Small nucleolar RNA snoR2/U65
RF01252	6	Small nucleolar RNA snR5
RF01248	6	Small nucleolar RNA snR8
RF01040	6	microRNA mir-573
RF01010	6	microRNA mir-632
RF01007	6	microRNA mir-624
RF00987	6	microRNA mir-589
RF00980	6	microRNA mir-643
RF00977	6	microRNA mir-600
RF00973	6	mir-597 microRNA precursor family
RF00967	6	mir-281 microRNA precursor family
RF00936	6	microRNA mir-744
RF00922	6	microRNA mir-673
RF00914	6	microRNA mir-674
RF00902	6	microRNA mir-791
RF00901	6	microRNA MIR845_1
RF00888	6	mir-770 microRNA precursor family
RF00853	6	microRNA mir-304
RF00847	6	mir-62 microRNA precursor family
RF00600	6	Small nucleolar RNA SNORA79
RF00582	6	Small Cajal body specific RNA 14
RF00482	6	Small nucleolar RNA F1/F2/snoR5a
RF00199	6	SL2 RNA
RF00126	6	ryfA RNA
RF00034	6	RprA RNA
RF04264	5	mir-5408 microRNA precursor family
RF04144	5	MIR9783 microRNA precursor family
RF04129	5	MIR4240 microRNA precursor family
RF04098	5	MIR9471 microRNA precursor family
RF04090	5	mir-6529 microRNA precursor family
RF04084	5	mir-595 microRNA precursor family
RF04057	5	MIR1432 microRNA precursor family
RF03976	5	MIR898 microRNA precursor family
RF03935	5	mir-763 microRNA precursor family
RF03929	5	mir-6579 microRNA precursor family
RF03902	5	MIR7784 microRNA precursor family
RF03882	5	mir-4889 microRNA precursor family
RF03835	5	mir-955 microRNA precursor family
RF03806	5	mir-2007 microRNA precursor family
RF03772	5	mir-4867 microRNA precursor family
RF03762	5	MIR859 microRNA precursor family
RF03744	5	MIR3704 microRNA precursor family
RF03713	5	mir-1756 microRNA precursor family
RF03688	5	mir-3045 microRNA precursor family
RF03671	5	MIR3522 microRNA precursor family
RF03645	5	mir-9080 microRNA precursor family
RF03625	5	MIR6152 microRNA precursor family
RF03622	5	mir-731 microRNA precursor family
RF03575	5	mir-rL1-14 microRNA precursor family
RF03571	5	mir-734 microRNA precursor family
RF03557	5	MIR6019 microRNA precursor family
RF03519	5	mir-238 microRNA precursor family
RF03492	5	mir-878 microRNA precursor family
RF03484	5	mir-K12-10 microRNA precursor family
RF03473	5	mir-8813 microRNA precursor family
RF03424	5	mir-4856 microRNA precursor family
RF03413	5	MIR904 microRNA precursor family
RF03393	5	mir-2849 microRNA precursor family
RF03390	5	mir-2450 microRNA precursor family
RF03385	5	mir-614 microRNA precursor family
RF03375	5	MIR1094 microRNA precursor family
RF03351	5	MIR6020 microRNA precursor family
RF03346	5	mir-881 microRNA precursor family
RF03297	5	MIR1033 microRNA precursor family
RF03287	5	mir-5904 microRNA precursor family
RF03271	5	mir-1247 microRNA precursor family
RF03255	5	mir-2188 microRNA precursor family
RF03231	5	mir-4523 microRNA precursor family
RF03219	5	mir-602 microRNA precursor family
RF03216	5	mir-BART10 microRNA precursor family
RF03209	5	MIR9657 microRNA precursor family
RF03200	5	mir-BART13 microRNA precursor family
RF03197	5	mir-4887 microRNA precursor family
RF03114	5	RT-1 RNA
RF03105	5	RAGATH-7-assoc RNA
RF03048	5	RAGATH-20 RNA
RF02999	5	ivy-DE RNA
RF02963	5	DUF3800-IV RNA
RF02920	5	Fusobacteriales-1 RNA
RF02902	5	Aggregatibacter sRNA 22
RF02899	5	Aggregatibacter sRNA 54
RF02889	5	Pseudomonas sRNA 6
RF02857	5	Leptospira sRNA 30_255
RF02801	5	Pyrobaculum sRNA 201
RF02768	5	Yersinia sRNA 155(RyfD)
RF02755	5	ES222 sRNA
RF02749	5	Wolbachia sRNA mel02
RF02730	5	Aggregatibacter sRNA JA02
RF02729	5	Aggregatibacter sRNA JA01
RF02648	5	Ruegeria cis90 sRNA
RF02645	5	Ruegeria cis2 sRNA
RF02636	5	Enterococcus sRNA EF1368_EF1369
RF02559	5	Coxiella burnetii sRNA 4
RF02554	5	mt-5S-like P. polycephalum
RF02500	5	EcpR1
RF02387	5	Staphylococcus sRNA sau-27
RF02335	5	Giardia snoRNA GlsR2
RF02332	5	Tetrahymena snoRNA TtnuHACA25
RF02250	5	Six3os1 conserved region 5
RF02230	5	Proteobacterial sRNA sX11
RF02220	5	ZNRD1 antisense RNA 1 conserved region 3
RF02049	5	Salmonella enterica sRNA STnc460
RF01928	5	Maternal intergenic circadian oscillating RNA 1
RF01816	5	RNA Staph. aureus A
RF01715	5	Pedo-repair RNA
RF01659	5	Caenorhabditis snoRNA ceN86
RF01653	5	Caenorhabditis snoRNA ceN80
RF01640	5	Caenorhabditis snoRNA ceN51
RF01484	5	Listeria sRNA rli59
RF01453	5	3'TE-DR1 translation enhancer element
RF01446	5	small nucleolar RNA snR95
RF01435	5	small nucleolar RNA snR5
RF01293	5	Small nucleolar RNA ACA59
RF01251	5	Small nucleolar RNA snR3
RF01240	5	Small nucleolar RNA snR85
RF01137	5	Small nucleolar RNA sR21
RF00996	5	microRNA mir-631
RF00991	5	microRNA mir-599
RF00941	5	microRNA mir-434
RF00927	5	microRNA mir-582
RF00919	5	microRNA mir-874
RF00865	5	microRNA MIR169_5
RF00820	5	mir-248 microRNA precursor family
RF00795	5	microRNA mir-43
RF00782	5	microRNA MIR480
RF00755	5	microRNA mir-542
RF00725	5	mir-iab-4 microRNA precursor family
RF00708	5	microRNA mir-450
RF00484	5	Connexin-32 internal ribosome entry site (IRES)
RF00435	5	Repression of heat shock gene expression (ROSE) element
RF00387	5	FGF-1 internal ribosome entry site (IRES)
RF00369	5	sroC RNA
RF00101	5	SraC/RyeA RNA
RF04310	4	nqrA-II ncRNA motif
RF04227	4	mir-9215 microRNA precursor family
RF04162	4	MIR9662 microRNA precursor family
RF04117	4	MIR5200 microRNA precursor family
RF04049	4	MIR7127 microRNA precursor family
RF04045	4	mir-2147 microRNA precursor family
RF03998	4	mir-2160 microRNA precursor family
RF03987	4	MIR6136 microRNA precursor family
RF03978	4	mir-1269 microRNA precursor family
RF03958	4	mir-959 microRNA precursor family
RF03951	4	MIR7725 microRNA precursor family
RF03932	4	mir-1597 microRNA precursor family
RF03914	4	mir-BART21 microRNA precursor family
RF03891	4	mir-2545 microRNA precursor family
RF03857	4	mir-3129 microRNA precursor family
RF03846	4	mir-4861 microRNA precursor family
RF03759	4	MIR8703 microRNA precursor family
RF03746	4	mir-2318 microRNA precursor family
RF03741	4	mir-325 microRNA precursor family
RF03739	4	mir-4529 microRNA precursor family
RF03649	4	MIR5643 microRNA precursor family
RF03613	4	MIR6234 microRNA precursor family
RF03553	4	mir-190_2 microRNA precursor family
RF03547	4	General Flavivirus exoribonuclease-resistant RNA element
RF03524	4	mir-3174 microRNA precursor family
RF03516	4	MIR5229 microRNA precursor family
RF03459	4	mir-1890 microRNA precursor family
RF03422	4	mir-637 microRNA precursor family
RF03382	4	mir-635 microRNA precursor family
RF03372	4	mir-5918 microRNA precursor family
RF03180	4	mir-3126 microRNA precursor family
RF03172	4	mir-6012 microRNA precursor family
RF03089	4	cold-seep-1 RNA
RF03043	4	Prevotella-2 RNA
RF02998	4	IS605-orfB-II RNA
RF02962	4	DUF3800-III RNA
RF02960	4	DUF2800 RNA
RF02952	4	dfrA-dnaX RNA
RF02895	4	Staphylococcus sRNA 414
RF02848	4	Enterococcus sRNA B11
RF02783	4	IscS-1 ICR thermometer
RF02782	4	CpoB/ybgF ICR thermometer
RF02774	4	KatA 5' UTR thermometer
RF02748	4	Francisella sRNA B
RF02740	4	Soft rot Enterobacteriaceae Fwd 6 3'UTR
RF02697	4	LDH1 5'UTR
RF02491	4	Giardia U1 spliceosomal RNA
RF02404	4	Pseudomonas sRNA P33
RF02306	4	Tetrahymena snoRNA TtnuCD32
RF02214	4	microRNA mir-56
RF02062	4	Salmonella enterica sRNA STnc361
RF02015	4	microRNA mir-1287
RF01802	4	Herpesvirus saimiri U RNA1/RNA2
RF01661	4	Caenorhabditis snoRNA ceN92
RF01636	4	Caenorhabditis snoRNA ceN46
RF01632	4	Caenorhabditis snoRNA ceN42
RF01621	4	Caenorhabditis snoRNA ceN126
RF01620	4	Nematode snoRNA ceN125
RF01612	4	Nematode snoRNA ceN105
RF01601	4	small nucleolar RNA snoR26
RF01568	4	Dictyostelium snoRNA DdR18
RF01399	4	isrQ Hfq binding RNA
RF01398	4	isrP Hfq binding RNA
RF01237	4	Small nucleolar RNA snR161
RF01230	4	Small nucleolar RNA snoR77
RF01146	4	Small nucleolar RNA sR15
RF01038	4	microRNA mir-1307
RF01035	4	microRNA mir-887
RF00957	4	mir-663 microRNA precursor family
RF00883	4	MIR820 microRNA precursor family
RF00875	4	microRNA mir-692
RF00866	4	mir-BART3 microRNA precursor family
RF00862	4	microRNA mir-491
RF00836	4	microRNA mir-250
RF00822	4	microRNA mir-274
RF00761	4	microRNA mir-340
RF00655	4	microRNA mir-28
RF00563	4	Small nucleolar RNA SNORA53
RF00463	4	Apolipoprotein B (apoB) 5' UTR cis-regulatory element
RF00388	4	Anti-Q RNA
RF00302	4	Small nucleolar RNA SNORA65
RF00182	4	Coronavirus packaging signal
RF00124	4	IS102 RNA
RF00072	4	Small nucleolar RNA SNORA75
RF04243	3	MIR169_3 microRNA precursor family
RF04233	3	mir-680 microRNA precursor family
RF04212	3	mir-8904 microRNA precursor family
RF04104	3	MIR918 microRNA precursor family
RF04046	3	mir-2154 microRNA precursor family
RF04042	3	mir-7961 microRNA precursor family
RF04023	3	MIR1314 microRNA precursor family
RF04020	3	mir-4859 microRNA precursor family
RF04002	3	MIR6143 microRNA precursor family
RF03947	3	mir-658 microRNA precursor family
RF03910	3	mir-H5 microRNA precursor family
RF03887	3	mir-2511 microRNA precursor family
RF03816	3	MIR6297 microRNA precursor family
RF03807	3	mir-4890 microRNA precursor family
RF03795	3	MIR6201 microRNA precursor family
RF03785	3	mir-974 microRNA precursor family
RF03779	3	mir-1805 microRNA precursor family
RF03770	3	mir-125 microRNA precursor family
RF03750	3	mir-2489 microRNA precursor family
RF03748	3	mir-2772 microRNA precursor family
RF03738	3	mir-2320 microRNA precursor family
RF03724	3	mir-1013 microRNA precursor family
RF03711	3	mir-784 microRNA precursor family
RF03702	3	MIR851 microRNA precursor family
RF03675	3	mir-1001 microRNA precursor family
RF03631	3	MIR3440 microRNA precursor family
RF03580	3	mir-928 microRNA precursor family
RF03562	3	mir-2004 microRNA precursor family
RF03521	3	mir-23c microRNA precursor family
RF03439	3	mir-1791 microRNA precursor family
RF03414	3	mir-670 microRNA precursor family
RF03358	3	mir-634 microRNA precursor family
RF03327	3	mir-1266 microRNA precursor family
RF03258	3	mir-4 microRNA precursor family
RF03248	3	MIR9772 microRNA precursor family
RF03175	3	MIR3454 microRNA precursor family
RF03146	3	RAGATH-9 RNA
RF03132	3	L17-Actino-Proteobacteria ribosomal protein leader
RF03117	3	Betacoronavirus 5'UTR
RF03103	3	RAGATH-34 RNA
RF03033	3	NLPC-P60 RNA
RF03029	3	RT-8 RNA
RF03016	3	RT-12 RNA
RF02976	3	Flavobacterium-1 RNA
RF02967	3	DUF3800-VII RNA
RF02966	3	DUF3268 RNA
RF02955	3	EGFOA RNA
RF02911	3	Baculoviridae Nucleocapsid Assembly essential Element
RF02833	3	Streptomyces RNA 3202
RF02829	3	Streptomyces RNA 4115
RF02660	3	icaR 3'UTR
RF02659	3	ncRv12659 sRNA
RF02633	3	Hfq-regulated sRNA 21
RF02622	3	Brucella sRNA 121
RF02611	3	Brucella sRNA 0653
RF02600	3	Brucella sRNA CI27
RF02518	3	mir-2494 microRNA precursor family
RF02496	3	Rhizobiales sRNA Atu_At1
RF02485	3	Small nucleolar RNA GlsR22
RF02375	3	Aar sRNA
RF02368	3	Cyanobacterial functional RNA 21
RF02321	3	Tetrahymena snoRNA TtnuHACA14
RF02313	3	Tetrahymena snoRNA TtnuHACA6
RF02311	3	Tetrahymena snoRNA TtnuHACA3
RF02268	3	MtlS RNA
RF02235	3	Xanthomonadaceae sRNA asX1
RF02113	3	DLG2 antisense RNA 1 conserved region 2
RF02088	3	Enterobacterial sRNA STnc510
RF02014	3	mir-1178 microRNA precursor family
RF01997	3	microRNA mir-969
RF01831	3	THF (Tetrahydrofolate) riboswitch aptamer
RF01732	3	MarS sRNA
RF01663	3	Caenorhabditis sRNA ceN93
RF01629	3	Nematode snoRNA ceN39
RF01628	3	Caenorhabditis snoRNA ceN38
RF01527	3	Caulobacter sRNA CrfA
RF01451	3	small nucleolar RNA snR97
RF01262	3	Small nucleolar RNA snR44
RF00985	3	microRNA mir-640
RF00978	3	microRNA mir-638
RF00895	3	mir-786 microRNA precursor family
RF00887	3	mir-802 microRNA precursor family
RF00817	3	microRNA mir-80
RF00492	3	small Cajal body-specific RNA 17
RF00471	3	Small nucleolar RNA snR48
RF00404	3	Small nucleolar RNA SNORA46
RF00334	3	Small nucleolar RNA SNORA3/SNORA45 family
RF00259	3	Interferon gamma 5' UTR regulatory element
RF00139	3	Small nucleolar RNA SNORA72
RF04260	2	mir-2005 microRNA precursor family
RF04248	2	MIR7486 microRNA precursor family
RF04160	2	MIR868 microRNA precursor family
RF04102	2	MIR6457 microRNA precursor family
RF04101	2	mir-8864 microRNA precursor family
RF04068	2	mir-3927 microRNA precursor family
RF03945	2	mir-4876 microRNA precursor family
RF03895	2	MIR2679 microRNA precursor family
RF03862	2	MIR5274 microRNA precursor family
RF03852	2	mir-610 microRNA precursor family
RF03809	2	mir-1203 microRNA precursor family
RF03793	2	MIR810 microRNA precursor family
RF03773	2	mir-978 microRNA precursor family
RF03769	2	mir-3913 microRNA precursor family
RF03689	2	mir-5892 microRNA precursor family
RF03679	2	MIR2084 microRNA precursor family
RF03591	2	mir-3117 microRNA precursor family
RF03572	2	MIR2109 microRNA precursor family
RF03482	2	mir-4774 microRNA precursor family
RF03435	2	mir-726 microRNA precursor family
RF03426	2	mir-1294 microRNA precursor family
RF03412	2	mir-1915 microRNA precursor family
RF03377	2	mir-960 microRNA precursor family
RF03350	2	mir-3851 microRNA precursor family
RF03343	2	mir-3347 microRNA precursor family
RF03342	2	mir-1467 microRNA precursor family
RF03332	2	mir-2237 microRNA precursor family
RF03316	2	mir-1263 microRNA precursor family
RF03294	2	mir-H3 microRNA precursor family
RF03293	2	mir-4672 microRNA precursor family
RF03288	2	mir-3085 microRNA precursor family
RF03264	2	MIR1024 microRNA precursor family
RF03247	2	mir-1324 microRNA precursor family
RF03239	2	mir-963 microRNA precursor family
RF03215	2	mir-5360 microRNA precursor family
RF03194	2	mir-1272 microRNA precursor family
RF03138	2	S16-Flavobacteria ribosomal protein leader
RF03112	2	Staphylococcus-1 RNA
RF03094	2	LAGLIDADG-2 RNA
RF03034	2	nrdJ RNA
RF02957	2	EFASI RNA
RF02947	2	cow-rumen-2 RNA
RF02890	2	Small pathogenicity island RNA C (srn_3610)
RF02882	2	Mesorhizobail RNA 36
RF02815	2	Lig 5' UTR thermometer
RF02790	2	sodF sRNA
RF02771	2	CnfY 5' UTR thermometer
RF02714	2	Small nucleolar RNA psi28S-3378
RF02689	2	hilD 3'UTR
RF02686	2	RAGATH-6 RNA
RF02657	2	Sense overlapping transcript RNA 2652 (sot)
RF02614	2	Brucella sRNA 1073
RF02572	2	Brucella babR 5'UTR
RF02525	2	Streptococcus sRNA SSRC30
RF02460	2	Satellite tobacco necrosis virus cap-independent translation element
RF02369	2	h2cR sRNA
RF02327	2	Tetrahymena snoRNA TtnuHACA20
RF02326	2	Tetrahymena snoRNA TtnuHACA19
RF02317	2	Tetrahymena snoRNA TtnuHACA10
RF02314	2	Tetrahymena snoRNA TtnuHACA7
RF02277	2	Hammerhead ribozyme HH10
RF02257	2	Adaptive response 33 conserved region 3
RF02206	2	WT1 antisense RNA conserved region 4
RF02138	2	HOXA11 antisense RNA 1 conserved region 2
RF02072	2	Salmonella enterica sRNA STnc590
RF02036	2	IMES-3 RNA motif
RF01865	2	Manganese dependent ribozyme in Vg1 mRNA
RF01755	2	rmf RNA
RF01738	2	gabT RNA
RF01731	2	TwoAYGGAY RNA
RF01555	2	Trypanosomatid snoRNA TB9Cs3H1
RF01440	2	small nucleolar RNA snR42
RF01432	2	small nucleolar RNA snoR143
RF01255	2	Small nucleolar RNA snR35
RF01246	2	Small nucleolar RNA snR81
RF01245	2	Small nucleolar RNA snR9
RF01244	2	Small nucleolar RNA snR4
RF01236	2	Small nucleolar RNA U19
RF01041	2	microRNA mir-604
RF00998	2	mir-562 microRNA precursor family
RF00975	2	microRNA MIR845_2
RF00949	2	microRNA mir-983
RF00897	2	microRNA mir-675
RF00890	2	mir-668 microRNA precursor family
RF00839	2	microRNA mir-452
RF00806	2	microRNA mir-350
RF00787	2	mir-288 microRNA precursor family
RF00620	2	Hepatitis C alternative reading frame stem-loop
RF00553	2	Small Cajal body specific RNA 1
RF00544	2	Small nucleolar RNA psi28S-3327
RF00402	2	Small nucleolar RNA SNORA25
RF04155	1	mir-9236 microRNA precursor family
RF04032	1	MIR2912 microRNA precursor family
RF04016	1	mir-4873 microRNA precursor family
RF03974	1	MIR838 microRNA precursor family
RF03949	1	mir-8830 microRNA precursor family
RF03927	1	MIR538 microRNA precursor family
RF03916	1	MIR400 microRNA precursor family
RF03784	1	mir-2240 microRNA precursor family
RF03699	1	mir-729 microRNA precursor family
RF03690	1	mir-9058 microRNA precursor family
RF03672	1	MIR840 microRNA precursor family
RF03618	1	mir-5592 microRNA precursor family
RF03542	1	Insect-Specific Flavivirus 3' UTR repeats Ra and Rb elements
RF03367	1	mir-975 microRNA precursor family
RF03296	1	MIR8788 microRNA precursor family
RF03279	1	mir-1193 microRNA precursor family
RF03243	1	mir-2731 microRNA precursor family
RF03235	1	mir-2543 microRNA precursor family
RF03182	1	MIR6032 microRNA precursor family
RF03153	1	RAGATH-4 RNA
RF03145	1	RAGATH-14 RNA
RF03011	1	Methylophilales-1 RNA
RF02981	1	FTHFS RNA
RF02868	1	Burkholderia sRNA 37
RF02832	1	Streptomyces RNA 5676
RF02669	1	Drosophila small cajal body-specific RNA PsiU6-40
RF02666	1	Drosophila small cajal body-specific RNA PsiU2-35.45
RF02646	1	Ruegeria cis8 sRNA
RF02640	1	S. pyogenes small RNA MOSES4
RF02613	1	Brucella sRNA 0739
RF02608	1	Acinetobacter sRNA 11
RF02461	1	Blackcurrant reversion virus cap-independent translation element
RF02457	1	Tombusvirus 3' cap-independent translation element
RF02323	1	Tetrahymena snoRNA TtnuHACA16
RF02234	1	Xanthomonadaceae sRNA sX15
RF02073	1	Salmonella enterica sRNA STnc260
RF01945	1	microRNA mir-1388
RF01936	1	microRNA mir-63
RF01875	1	Myocardial infarction associated transcript exon 5 conserved region 1
RF01744	1	livK RNA
RF01672	1	Psudomonas sRNA P2
RF01610	1	Caenorhabditis snoRNA ceN104
RF01448	1	small nucleolar RNA snR93
RF01445	1	small nucleolar RNA snR94
RF01434	1	small nucleolar RNA snR3
RF01254	1	Small nucleolar RNA snR34
RF01250	1	Small nucleolar RNA snR189
RF01247	1	Small nucleolar RNA snR32
RF01031	1	microRNA mir-639
RF00680	1	mir-224 microRNA precursor family
RF00444	1	PrrF RNA
RF00394	1	Small nucleolar RNA SNORA4
RF00232	1	Spi-1 (PU.1) 5' UTR regulatory element
RF00044	1	3WJ core of Phi29 Bacteriophage pRNA
